show_uri	show_name	show_description	publisher	language	rss_link	episode_uri	episode_name	episode_description	duration	show_filename_prefix	episode_filename_prefix
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:4xQGKQ6TvBljLLDgrzZ39d	Working With Other People Isn’t Meant To Be Easy - Walk And Talk, San Francisco	Politics, ego, and extroverts - how do you deal with them? In this episode, we answer 20-plus questions about working with other people - why it’s difficult, whether it needs to be difficult, and how to make it less difficult. Stream-of-consciousness. Someone gave the podcast a 1-star rating. If you’ve gotten something out of the 135 episodes, could you drop a 5 star rating in iTunes, please? I’m fragile. http://www.instagram.com/markpollard (PS The recording cut off a few minutes so I added a second section - hopefully the sound is just good enough) 	60.3239	show_2Vh5jVI1EdMDeHs3N8XoME	4xQGKQ6TvBljLLDgrzZ39d
spotify:show:3yug4kwkuzzHOAdMe4ecpv	Power Through the 4th Whistle Roller Derby Podcast	A podcast for those striving to become better athletes, teammates, leaders, and human beings. Leadership, mindset, and current events in the world of roller derby!  www.facebook.com/powerthru4thwhistle. Instagram/Twitter: @Power4thWhistle E-mail power4thwhistle@gmail.com  Want to know how you can support the podcast?  We now have a Patreon page! https://www.patreon.com/power4thwhistle  We have a store with fun roller derby derby designs for everyone at https://power4thwhistle.threadless.com. You can choose from all kinds of tees, tanks, hoodies, and accessories in any color. Support this podcast: https://anchor.fm/power-through-the-4th-whistle/support	Jackie Bauer	['en']	https://anchor.fm/s/5a2d4d8/podcast/rss	spotify:episode:4xdHsI7JtHrauGRsqZREWA	Roller Derby Thoughts - 022 - MOTIVATION	It's a new year, we have goals. How do we get and stay motivated on our journey? In this episode, I talk about intrinsic vs extrinsic motivation, how to plan for and overcome obstacles in our path, and what to do when we lose motivation.   Here's a link to the FREE Power Through the 4th Whistle group on Facebook: https://www.facebook.com/groups/672566336179676/ And a link to the article on intrinsic vs extrinsic motivation: https://www.excelatlife.com/articles/intrinsic_motivation.htm  📷 Crow's Feet Photo & Design  We love roller derby and talking about roller derby! Talk to us!  Follow our facebook page at: www.facebook.com/powerthru4thwhistle. E-mail your derby thoughts to power4thwhistle@gmail.com.  Hit us up on Twitter: @Power4thWhistle  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/power-through-the-4th-whistle/message Support this podcast: https://anchor.fm/power-through-the-4th-whistle/support	35.92475	show_3yug4kwkuzzHOAdMe4ecpv	4xdHsI7JtHrauGRsqZREWA
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:4xtw4CGuHLutJTbnoIbNeL	Episode 166: What to do BEFORE you release your next song...	How to successfully release your next song...  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	10.812516666666667	show_2rPPvOAqUPSB6TqezjVjm5	4xtw4CGuHLutJTbnoIbNeL
spotify:show:1ZKHflAANeLU5C4XZ1Aa2O	Bucking Stock News	Bucking Stock News brings you the latest in news and updates on programs, sires, dams, event info and results from within the bucking stock industry. Follow along and never miss out!	Kyle Lippincott	['en']	https://anchor.fm/s/83a92d0/podcast/rss	spotify:episode:4yJmhqdEu5BpbrSsJXGmsb	BSN Episode 12: Mesa Pate	Mesa Pate made a huge splash when she, an 18 year old, young female showed up to her first PBR Built Ford Tough Event, with bulls. She has hauled and raised some great athletes. Mesa has a special act in animal knowledge as she grew up in the ranch lifestyle as child. She spends a lot of time riding and training horses as well!  	44.06411666666666	show_1ZKHflAANeLU5C4XZ1Aa2O	4yJmhqdEu5BpbrSsJXGmsb
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:4zjvXmScfmuQZfTgtLxVxE	Episode 180: The Best Person To Invest In Is You!	In this episode Rick talks about why you need to stop asking and start doing!  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	7.946016666666668	show_2rPPvOAqUPSB6TqezjVjm5	4zjvXmScfmuQZfTgtLxVxE
spotify:show:4zwERdBdLsB57sSLU7dlFR	WEALTHTRACK	Consuelo Mack has a long and distinguished career in business journalism. In 2005 she struck out on her own to launch her dream program, a weekly half-hour program on public television devoted to helping Americans build and protect their wealth over the long-term. Now in its sixteeth season, CONSUELO MACK WEALTHTRACK has been dubbed the “Cramer Antidote” by the press and Money Magazine named Mack “The Best Money TV Host.” WEALTHTRACK is the only program on television devoted to long-term diversified investing in all of the investments people care about. Support this podcast: https://anchor.fm/wealthtrack/support	Consuelo Mack	['en-US']	https://anchor.fm/s/39e1f1c/podcast/rss	spotify:episode:50Vn2VqZSGi4m1qgaiy7Jo	Trade War Impact: The Markets & Economy	"Volatile U.S trade relations with China are immediately reflected in the financial markets but what about the economic impact? Could they push the U.S. into recession? Leading global economist and strategist Nick Sargen weighs in. SARGEN: ""Number one is don't add to risk. That's the simple message. Number two is, is it a good time to d begin to do some reduction of risk in the portfolio? And I think the warning signs are Yes."" SARGEN: ""What I'm concerned with today is that I think there is no solution in sight. We are at a complete standoff. We are playing brinksmanship. And just today, the president makes a statement. I never thought I'd hear that U.S. businesses should stop doing business with China."" SARGEN: ""In my view, the upside for the stock market is limited because if the economy slowing, profits are slowing, they're not going to be robust as they have been. And then the real risk to the downside. I think the Fed tries to provide support. But if the trade war keeps going the wrong direction, I see the risk is basically a replay of what happened in the fourth quarter of last year."" WEALTHTRACK #1609 published on August 25, 2019 NICHOLAS SARGEN Economic Advisor, Fort Washington Investment Advisors Books Authored by Nick Sargen: Global Shocks and Investment Guide for Turbulent Markets  Investing in the Trump Era   ---   Support this podcast: https://anchor.fm/wealthtrack/support"	26.4305	show_4zwERdBdLsB57sSLU7dlFR	50Vn2VqZSGi4m1qgaiy7Jo
spotify:show:5rlxB3eLnxgYzXFG8jKfel	Church ALIVE	Reaching, Teaching, and Empowering people to impact their generation for Christ	Church Alive	['en']	https://anchor.fm/s/7308188/podcast/rss	spotify:episode:52HTn4ZLAquw7ohU8fnzNz	Becoming More Attractive - Pastor Anthony Fleming // Attractive	Welcome to Church ALIVE. Our mission is to Reach, Teach, and Empower people to impact their generation for Christ.  - Stay Connected Website: http://churchalive.tv Instagram: http://instagram.com/churchalivenj Facebook: https://www.facebook.com/ChurchALIVEnj 	33.4312	show_5rlxB3eLnxgYzXFG8jKfel	52HTn4ZLAquw7ohU8fnzNz
spotify:show:5rlxB3eLnxgYzXFG8jKfel	Church ALIVE	Reaching, Teaching, and Empowering people to impact their generation for Christ	Church Alive	['en']	https://anchor.fm/s/7308188/podcast/rss	spotify:episode:54lsikEKwlK9EU9XotMM8v	Destiny Defining Decisions // Freedom	"""Don't live by your feelings, live by your core values."" Learn from Samson & Delilah this week as Pastor Anthony shares from his heart on Destiny Defining Decisions. - Welcome to Church ALIVE - where you can always find content that's fresh, real and powerful for your life!  "	34.91396666666667	show_5rlxB3eLnxgYzXFG8jKfel	54lsikEKwlK9EU9XotMM8v
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:54nBDz22RWmJ7SybCO74gn	Episode 153: Getting Your Mindset Right with Patrick Cooke!	If you want to take it to the next level, mindset is KEY!  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	20.8627	show_2rPPvOAqUPSB6TqezjVjm5	54nBDz22RWmJ7SybCO74gn
spotify:show:6ec9hDE62HkW7ckm2KC17L	Major Jobs with Teland	"Hi, my name is Teland, and I'm a high schooler who is interested about different jobs. On this podcast, I'll be interviewing different people who have different careers and sharing them with you to educate people about the interesting things we do to make a living. We will go over normal ""run of the mill"" jobs but also unique careers, how people got into the job, what they do on a daily basis, and more.   Check out the website at majorjobs.org, or email me at teland@majorjobs.org  Featured on Spotify, New York Times Upfront, Scholastic, and NPR"	Major Jobs	['en']	https://anchor.fm/s/7db4b04/podcast/rss	spotify:episode:54okKlFGtdE8QjWC40AfNn	Repair Appliance Technician - Episode 49	Today I talk to a Repair Appliance Technician, the people responsible for fixing the fridges, washing machines, and other household items that seem to break all the time.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app 	26.99823333333333	show_6ec9hDE62HkW7ckm2KC17L	54okKlFGtdE8QjWC40AfNn
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:54pTwd4wcLlt3IeFLJMTYU	Episode 154: Why is Taylor Swift Re-Recording Her Records?	Recently in an interview, Taylor Swift mentioned she will re-record her first 5 cd's. What does that mean? Why is she doing it? Rick's breaks it all down in this episode of the podcast.  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	10.304866666666667	show_2rPPvOAqUPSB6TqezjVjm5	54pTwd4wcLlt3IeFLJMTYU
